trial_id,image_id,condition,POS,concreteness,importance,rank,model
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,con,NN,4.87,1.0,0.2222222222222222,human
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,con,NN,4.7,0.0,0.05555555555555555,clip
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,con,NN,4.7,0.6185567010309279,0.1111111111111111,human
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,abs,NN,4.75,0.38037109375,0.1388888888888889,clip
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,abs,NN,4.75,0.4482758620689655,0.1111111111111111,human
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,abs,NN,4.7,1.0,0.2222222222222222,clip
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,abs,NN,4.7,0.6436781609195402,0.1388888888888889,human
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,con,NN,4.82,0.05487060546875,0.08888888888888889,clip
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,con,NN,4.82,0.6551724137931034,0.13333333333333333,human
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,con,VB,3.59,0.0849609375,0.1111111111111111,clip
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,con,VB,3.59,0.8160919540229885,0.15555555555555556,human
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,con,NN,4.56,0.5244140625,0.17777777777777778,clip
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,con,NN,4.56,0.896551724137931,0.17777777777777778,human
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.14,0.4130859375,0.11666666666666667,clip
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.14,0.2647058823529412,0.08333333333333333,human
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.17,1.0,0.125,clip
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.17,0.20588235294117646,0.06666666666666667,human
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,VB,1.92,0.0020885467529296875,0.008333333333333333,clip
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,VB,1.92,0.3941176470588235,0.1,human
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,VB,2.96,0.04248046875,0.03333333333333333,clip
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,VB,2.96,0.4176470588235294,0.10833333333333334,human
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.86,0.1939697265625,0.1,clip
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.86,0.5,0.11666666666666667,human
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.15,0.1663818359375,0.08333333333333333,clip
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,abs,NN,4.15,0.08823529411764706,0.03333333333333333,human
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,4.93,1.0,0.2,clip
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,4.93,0.6228070175438597,0.1111111111111111,human
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,4.72,0.1307373046875,0.15555555555555556,clip
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,4.72,0.6929824561403509,0.13333333333333333,human
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,VB,3.72,0.10302734375,0.1111111111111111,clip
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,VB,3.72,0.7192982456140351,0.15555555555555556,human
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,4.86,0.03997802734375,0.044444444444444446,clip
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,4.86,0.8157894736842105,0.17777777777777778,human
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,5.0,0.0,0.022222222222222223,clip
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,con,NN,5.0,0.15789473684210525,0.08888888888888889,human
matched_abs_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,abs,NN,4.74,0.6865234375,0.16363636363636364,clip
matched_abs_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,abs,NN,4.74,0.6212121212121212,0.12727272727272726,human
matched_abs_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,abs,VB,2.96,0.477783203125,0.14545454545454545,clip
matched_abs_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,abs,VB,2.96,1.0,0.18181818181818182,human
matched_abs_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,abs,NN,3.72,0.443603515625,0.12727272727272726,clip
matched_abs_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,abs,NN,3.72,0.5606060606060606,0.10909090909090909,human
