trial_id,image_id,condition,group,map_pcc
matched_con_COCO_val2014_000000117064.jpg,val2014/COCO_val2014_000000117064.jpg,con,image_grp1,0.7108151423582192
matched_con_COCO_val2014_000000117064.jpg,val2014/COCO_val2014_000000117064.jpg,con,image_grp2,0.5402027806758907
matched_abs_COCO_val2014_000000497501.jpg,val2014/COCO_val2014_000000497501.jpg,abs,image_grp1,0.33049388598958496
matched_abs_COCO_val2014_000000497501.jpg,val2014/COCO_val2014_000000497501.jpg,abs,image_grp2,0.27113631664984894
matched_con_COCO_val2014_000000497501.jpg,val2014/COCO_val2014_000000497501.jpg,con,image_grp1,0.4484361252411043
matched_con_COCO_val2014_000000497501.jpg,val2014/COCO_val2014_000000497501.jpg,con,image_grp2,0.4242775412333489
matched_abs_COCO_val2014_000000003310.jpg,val2014/COCO_val2014_000000003310.jpg,abs,image_grp1,0.6611785479176493
matched_abs_COCO_val2014_000000003310.jpg,val2014/COCO_val2014_000000003310.jpg,abs,image_grp2,0.6506553193386675
matched_con_COCO_val2014_000000003310.jpg,val2014/COCO_val2014_000000003310.jpg,con,image_grp1,0.6675444716815363
matched_con_COCO_val2014_000000003310.jpg,val2014/COCO_val2014_000000003310.jpg,con,image_grp2,0.7073645033052222
matched_abs_COCO_val2014_000000345848.jpg,val2014/COCO_val2014_000000345848.jpg,abs,image_grp1,0.23350001388009012
matched_abs_COCO_val2014_000000345848.jpg,val2014/COCO_val2014_000000345848.jpg,abs,image_grp2,0.05027139836139365
matched_con_COCO_val2014_000000345848.jpg,val2014/COCO_val2014_000000345848.jpg,con,image_grp1,0.09497365061542885
matched_con_COCO_val2014_000000345848.jpg,val2014/COCO_val2014_000000345848.jpg,con,image_grp2,0.1614128257683516
matched_abs_COCO_val2014_000000179273.jpg,val2014/COCO_val2014_000000179273.jpg,abs,image_grp1,-0.06421018433812481
matched_abs_COCO_val2014_000000179273.jpg,val2014/COCO_val2014_000000179273.jpg,abs,image_grp2,-0.09410239819280077
matched_con_COCO_val2014_000000179273.jpg,val2014/COCO_val2014_000000179273.jpg,con,image_grp1,0.005028357185183086
matched_con_COCO_val2014_000000179273.jpg,val2014/COCO_val2014_000000179273.jpg,con,image_grp2,0.021444727841827656
matched_abs_COCO_val2014_000000016546.jpg,val2014/COCO_val2014_000000016546.jpg,abs,image_grp1,0.48686819732431236
matched_abs_COCO_val2014_000000016546.jpg,val2014/COCO_val2014_000000016546.jpg,abs,image_grp2,0.3885550198033512
matched_con_COCO_val2014_000000016546.jpg,val2014/COCO_val2014_000000016546.jpg,con,image_grp1,0.4489492876203925
matched_con_COCO_val2014_000000016546.jpg,val2014/COCO_val2014_000000016546.jpg,con,image_grp2,0.385088099105675
matched_abs_COCO_val2014_000000391539.jpg,val2014/COCO_val2014_000000391539.jpg,abs,image_grp1,0.1748081269676076
matched_abs_COCO_val2014_000000391539.jpg,val2014/COCO_val2014_000000391539.jpg,abs,image_grp2,0.11806711138954679
matched_con_COCO_val2014_000000391539.jpg,val2014/COCO_val2014_000000391539.jpg,con,image_grp1,0.18607735130896944
matched_con_COCO_val2014_000000391539.jpg,val2014/COCO_val2014_000000391539.jpg,con,image_grp2,0.17843846851960082
matched_abs_COCO_val2014_000000561681.jpg,val2014/COCO_val2014_000000561681.jpg,abs,image_grp1,-0.30846466957989715
matched_abs_COCO_val2014_000000561681.jpg,val2014/COCO_val2014_000000561681.jpg,abs,image_grp2,-0.28749150974402654
matched_con_COCO_val2014_000000561681.jpg,val2014/COCO_val2014_000000561681.jpg,con,image_grp1,-0.26483810035812083
matched_con_COCO_val2014_000000561681.jpg,val2014/COCO_val2014_000000561681.jpg,con,image_grp2,-0.13795517726450335
matched_abs_COCO_val2014_000000377326.jpg,val2014/COCO_val2014_000000377326.jpg,abs,image_grp1,0.545271305494273
matched_abs_COCO_val2014_000000377326.jpg,val2014/COCO_val2014_000000377326.jpg,abs,image_grp2,0.4151373194324431
matched_con_COCO_val2014_000000377326.jpg,val2014/COCO_val2014_000000377326.jpg,con,image_grp1,0.4793828159359466
matched_con_COCO_val2014_000000377326.jpg,val2014/COCO_val2014_000000377326.jpg,con,image_grp2,0.4112535534425737
matched_abs_COCO_val2014_000000576886.jpg,val2014/COCO_val2014_000000576886.jpg,abs,image_grp1,0.46042761843855734
matched_abs_COCO_val2014_000000576886.jpg,val2014/COCO_val2014_000000576886.jpg,abs,image_grp2,0.3922919472895169
matched_con_COCO_val2014_000000576886.jpg,val2014/COCO_val2014_000000576886.jpg,con,image_grp1,0.0007159480826965933
matched_con_COCO_val2014_000000576886.jpg,val2014/COCO_val2014_000000576886.jpg,con,image_grp2,-0.08607445378768182
matched_abs_COCO_val2014_000000083049.jpg,val2014/COCO_val2014_000000083049.jpg,abs,image_grp1,0.41320243484945635
matched_abs_COCO_val2014_000000083049.jpg,val2014/COCO_val2014_000000083049.jpg,abs,image_grp2,0.3923111600996848
matched_con_COCO_val2014_000000083049.jpg,val2014/COCO_val2014_000000083049.jpg,con,image_grp1,0.4685671703863247
matched_con_COCO_val2014_000000083049.jpg,val2014/COCO_val2014_000000083049.jpg,con,image_grp2,0.4346952880550132
matched_abs_COCO_val2014_000000535253.jpg,val2014/COCO_val2014_000000535253.jpg,abs,image_grp1,-0.2261837642579307
matched_abs_COCO_val2014_000000535253.jpg,val2014/COCO_val2014_000000535253.jpg,abs,image_grp2,-0.18943438257779172
matched_con_COCO_val2014_000000535253.jpg,val2014/COCO_val2014_000000535253.jpg,con,image_grp1,-0.23818329000879734
matched_con_COCO_val2014_000000535253.jpg,val2014/COCO_val2014_000000535253.jpg,con,image_grp2,-0.17229158830958882
matched_abs_COCO_val2014_000000167205.jpg,val2014/COCO_val2014_000000167205.jpg,abs,image_grp1,-0.2011537720646439
matched_abs_COCO_val2014_000000167205.jpg,val2014/COCO_val2014_000000167205.jpg,abs,image_grp2,-0.15727079616974404
matched_con_COCO_val2014_000000167205.jpg,val2014/COCO_val2014_000000167205.jpg,con,image_grp1,-0.15645653056639633
matched_con_COCO_val2014_000000167205.jpg,val2014/COCO_val2014_000000167205.jpg,con,image_grp2,-0.12525683779624114
matched_abs_COCO_val2014_000000554980.jpg,val2014/COCO_val2014_000000554980.jpg,abs,image_grp1,-0.10764450251342995
matched_abs_COCO_val2014_000000554980.jpg,val2014/COCO_val2014_000000554980.jpg,abs,image_grp2,-0.051133681884510486
matched_con_COCO_val2014_000000554980.jpg,val2014/COCO_val2014_000000554980.jpg,con,image_grp1,0.26971931351331724
matched_con_COCO_val2014_000000554980.jpg,val2014/COCO_val2014_000000554980.jpg,con,image_grp2,0.18117057505935014
matched_abs_COCO_val2014_000000001340.jpg,val2014/COCO_val2014_000000001340.jpg,abs,image_grp1,0.6745366944020706
matched_abs_COCO_val2014_000000001340.jpg,val2014/COCO_val2014_000000001340.jpg,abs,image_grp2,0.5429298673744837
matched_con_COCO_val2014_000000001340.jpg,val2014/COCO_val2014_000000001340.jpg,con,image_grp1,0.6487173270864403
matched_con_COCO_val2014_000000001340.jpg,val2014/COCO_val2014_000000001340.jpg,con,image_grp2,0.5198314717972593
matched_abs_COCO_val2014_000000262092.jpg,val2014/COCO_val2014_000000262092.jpg,abs,image_grp1,0.3321981030907368
matched_abs_COCO_val2014_000000262092.jpg,val2014/COCO_val2014_000000262092.jpg,abs,image_grp2,0.3116763518406348
matched_con_COCO_val2014_000000262092.jpg,val2014/COCO_val2014_000000262092.jpg,con,image_grp1,0.2423780121413796
matched_con_COCO_val2014_000000262092.jpg,val2014/COCO_val2014_000000262092.jpg,con,image_grp2,0.3129833254016013
matched_abs_COCO_val2014_000000031749.jpg,val2014/COCO_val2014_000000031749.jpg,abs,image_grp1,0.5269105659048848
matched_abs_COCO_val2014_000000031749.jpg,val2014/COCO_val2014_000000031749.jpg,abs,image_grp2,0.49496715342919095
matched_con_COCO_val2014_000000031749.jpg,val2014/COCO_val2014_000000031749.jpg,con,image_grp1,0.49727659061453106
matched_con_COCO_val2014_000000031749.jpg,val2014/COCO_val2014_000000031749.jpg,con,image_grp2,0.5172335047469604
matched_abs_COCO_val2014_000000274939.jpg,val2014/COCO_val2014_000000274939.jpg,abs,image_grp1,0.4722400169238916
matched_abs_COCO_val2014_000000274939.jpg,val2014/COCO_val2014_000000274939.jpg,abs,image_grp2,0.2295556887579219
matched_con_COCO_val2014_000000274939.jpg,val2014/COCO_val2014_000000274939.jpg,con,image_grp1,0.47211719043700695
matched_con_COCO_val2014_000000274939.jpg,val2014/COCO_val2014_000000274939.jpg,con,image_grp2,0.49251290611694076
matched_abs_COCO_val2014_000000154846.jpg,val2014/COCO_val2014_000000154846.jpg,abs,image_grp1,0.14558803606950363
matched_abs_COCO_val2014_000000154846.jpg,val2014/COCO_val2014_000000154846.jpg,abs,image_grp2,0.16899983497707133
matched_con_COCO_val2014_000000154846.jpg,val2014/COCO_val2014_000000154846.jpg,con,image_grp1,0.1224406425232236
matched_con_COCO_val2014_000000154846.jpg,val2014/COCO_val2014_000000154846.jpg,con,image_grp2,0.08644763492530406
matched_abs_COCO_val2014_000000417339.jpg,val2014/COCO_val2014_000000417339.jpg,abs,image_grp1,0.5464360917836584
matched_abs_COCO_val2014_000000417339.jpg,val2014/COCO_val2014_000000417339.jpg,abs,image_grp2,0.4628280318128374
